Timestamp (UTC),Stock Value
2024-03-22 16:34:25.140000+01:00,2984
2024-03-22 16:34:38.082000+01:00,2984
2024-03-22 16:34:48.132000+01:00,2984
2024-03-22 16:35:03.127000+01:00,2981
2024-03-22 16:35:18.141000+01:00,2981
2024-03-22 16:35:33.133000+01:00,2981
2024-03-22 16:36:25.137000+01:00,2919
2024-03-22 16:37:25.144000+01:00,2919
2024-03-22 16:38:25.136000+01:00,2917
2024-03-22 16:39:25.136000+01:00,2917
2024-03-22 16:40:25.143000+01:00,2917
2024-03-22 16:41:25.138000+01:00,2916
2024-03-22 16:42:25.131000+01:00,2893
2024-03-22 16:43:25.129000+01:00,2878
2024-03-22 16:44:25.134000+01:00,2878
2024-03-22 16:45:25.136000+01:00,2878
2024-03-22 16:46:25.130000+01:00,2857
2024-03-22 16:47:25.128000+01:00,2847
2024-03-22 16:48:25.129000+01:00,2835
2024-03-22 16:49:25.135000+01:00,2815
2024-03-22 16:50:25.139000+01:00,2809
2024-03-22 16:51:25.135000+01:00,2809
2024-03-22 16:52:25.141000+01:00,2809
2024-03-22 16:53:25.139000+01:00,2787
2024-03-22 16:54:25.145000+01:00,2754
2024-03-22 16:55:25.131000+01:00,2754
2024-03-22 16:56:25.144000+01:00,2933
2024-03-22 16:57:25.145000+01:00,2932
2024-03-22 16:58:25.135000+01:00,2889
2024-03-22 16:59:25.149000+01:00,2879
2024-03-22 17:00:25.151000+01:00,2879
2024-03-22 17:01:25.143000+01:00,2882
2024-03-22 17:02:25.135000+01:00,2983
2024-03-22 17:03:25.137000+01:00,2922
2024-03-22 17:04:25.143000+01:00,2922
2024-03-22 17:05:25.136000+01:00,3403
2024-03-22 17:06:25.144000+01:00,4849
2024-03-22 17:07:25.138000+01:00,4679
2024-03-22 17:08:25.206000+01:00,4672
2024-03-22 17:09:25.142000+01:00,4666
2024-03-22 17:10:25.141000+01:00,4666
2024-03-22 17:11:25.134000+01:00,4742
2024-03-22 17:12:25.137000+01:00,4742
2024-03-22 17:12:51.447000+01:00,4742
2024-03-22 17:13:03.139000+01:00,4742
2024-03-22 17:13:18.137000+01:00,4740
2024-03-22 17:13:33.132000+01:00,4740
2024-03-22 17:13:48.126000+01:00,4740
2024-03-22 17:14:25.133000+01:00,4740
2024-03-22 17:15:25.142000+01:00,4649
2024-03-22 17:16:25.136000+01:00,4675
2024-03-22 17:17:25.134000+01:00,4675
2024-03-22 17:18:25.147000+01:00,4675
2024-03-22 17:19:25.142000+01:00,4675
2024-03-22 17:20:05.452000+01:00,4625
2024-03-22 17:20:17.766000+01:00,4625
2024-03-22 17:20:32.764000+01:00,4625
2024-03-22 17:20:48.141000+01:00,4654
2024-03-22 17:21:03.134000+01:00,4654
2024-03-22 17:21:18.140000+01:00,4656
2024-03-22 17:21:33.129000+01:00,4656
2024-03-22 17:22:25.141000+01:00,4715
2024-03-22 17:23:25.140000+01:00,4728
2024-03-22 17:24:25.135000+01:00,4726
2024-03-22 17:25:25.132000+01:00,4714
2024-03-22 17:25:53.307000+01:00,4713
2024-03-22 17:26:02.764000+01:00,4713
2024-03-22 17:26:17.763000+01:00,4713
2024-03-22 17:26:33.135000+01:00,4713
2024-03-22 17:26:48.130000+01:00,4713
2024-03-22 17:27:03.137000+01:00,4713
2024-03-22 17:27:25.127000+01:00,4711
2024-03-22 17:28:25.140000+01:00,4677
2024-03-22 17:29:25.140000+01:00,4659
2024-03-22 17:30:25.134000+01:00,4654
2024-03-22 17:31:25.134000+01:00,4654
2024-03-22 17:32:25.132000+01:00,4624
2024-03-22 17:33:25.139000+01:00,4620
2024-03-22 17:34:25.134000+01:00,4615
2024-03-22 17:35:25.133000+01:00,4602
2024-03-22 17:36:25.141000+01:00,4602
2024-03-22 17:37:25.139000+01:00,4587
2024-03-22 17:38:25.130000+01:00,4587
2024-03-22 17:39:21.730000+01:00,4587
2024-03-22 17:39:32.762000+01:00,4587
2024-03-22 17:39:48.139000+01:00,4587
2024-03-22 17:40:02.762000+01:00,4587
2024-03-22 17:40:18.129000+01:00,4587
2024-03-22 17:40:33.134000+01:00,4587
2024-03-22 17:40:48.128000+01:00,4587
2024-03-22 17:41:03.138000+01:00,4587
2024-03-22 17:41:25.141000+01:00,4587
2024-03-22 17:42:25.133000+01:00,4517
2024-03-22 17:43:25.141000+01:00,4568
2024-03-22 17:44:25.142000+01:00,4548
2024-03-22 17:45:25.140000+01:00,3544
2024-03-22 17:46:25.132000+01:00,3543
2024-03-22 17:47:25.134000+01:00,3539
2024-03-22 17:48:25.134000+01:00,3479
2024-03-22 17:49:25.130000+01:00,3480
2024-03-22 17:50:25.135000+01:00,3460
2024-03-22 17:51:25.134000+01:00,3458
2024-03-22 17:52:25.137000+01:00,3458
2024-03-22 17:53:25.136000+01:00,3458
2024-03-22 17:54:25.132000+01:00,3478
2024-03-22 17:55:25.137000+01:00,3468
2024-03-22 17:56:25.141000+01:00,3464
2024-03-22 17:57:25.130000+01:00,3454
2024-03-22 17:58:25.136000+01:00,3454
2024-03-22 17:59:25.139000+01:00,3501
2024-03-22 18:00:25.142000+01:00,3506
2024-03-22 18:01:25.139000+01:00,3498
2024-03-22 18:02:25.132000+01:00,3496
2024-03-22 18:03:25.130000+01:00,3483
2024-03-22 18:04:20.450000+01:00,3483
2024-03-22 18:04:32.762000+01:00,3481
2024-03-22 18:04:48.136000+01:00,3481
2024-03-22 18:05:03.137000+01:00,3481
2024-03-22 18:05:18.134000+01:00,3473
2024-03-22 18:05:33.134000+01:00,3473
2024-03-22 18:06:25.129000+01:00,3473
2024-03-22 18:07:25.133000+01:00,3463
2024-03-22 18:08:25.140000+01:00,3463
2024-03-22 18:09:25.138000+01:00,3458
2024-03-22 18:10:25.130000+01:00,3448
2024-03-22 18:11:25.141000+01:00,3448
2024-03-22 18:12:25.128000+01:00,3448
2024-03-22 18:13:25.135000+01:00,3445
2024-03-22 18:14:25.143000+01:00,3433
2024-03-22 18:15:25.142000+01:00,3421
2024-03-22 18:16:25.136000+01:00,3421
2024-03-22 18:17:25.131000+01:00,3421
2024-03-22 18:18:25.139000+01:00,3415
2024-03-22 18:19:25.140000+01:00,3415
2024-03-22 18:20:25.140000+01:00,3415
2024-03-22 18:21:25.139000+01:00,3409
2024-03-22 18:22:25.130000+01:00,3387
2024-03-22 18:23:25.133000+01:00,3387
2024-03-22 18:24:25.135000+01:00,3387
2024-03-22 18:25:25.133000+01:00,3386
2024-03-22 18:26:25.130000+01:00,3386
2024-03-22 18:27:25.135000+01:00,3386
2024-03-22 18:28:25.138000+01:00,3386
2024-03-22 18:29:25.137000+01:00,3386
2024-03-22 18:30:25.139000+01:00,3386
2024-03-22 18:31:25.133000+01:00,3386
2024-03-22 18:32:25.132000+01:00,3386
2024-03-22 18:33:25.131000+01:00,3386
2024-03-22 18:33:48.462000+01:00,3386
2024-03-22 18:34:02.770000+01:00,3380
2024-03-22 18:34:18.132000+01:00,3380
2024-03-22 18:34:33.136000+01:00,3380
2024-03-22 18:34:48.136000+01:00,3380
2024-03-22 18:35:03.131000+01:00,3380
2024-03-22 18:35:25.129000+01:00,3378
2024-03-22 18:36:25.138000+01:00,3376
2024-03-22 18:37:25.135000+01:00,3376
2024-03-22 18:38:25.130000+01:00,3366
2024-03-22 18:39:25.130000+01:00,3351
2024-03-22 18:40:25.143000+01:00,3339
2024-03-22 18:41:06.312000+01:00,1819
2024-03-22 18:41:18.129000+01:00,1819
2024-03-22 18:41:33.139000+01:00,1819
2024-03-22 18:41:48.141000+01:00,1819
2024-03-22 18:42:03.129000+01:00,1819
2024-03-22 18:42:25.142000+01:00,1819
2024-03-22 18:43:25.132000+01:00,1806
2024-03-22 18:44:25.139000+01:00,1859
2024-03-22 18:45:16.442000+01:00,1859
2024-03-22 18:45:17.775000+01:00,1859
2024-03-22 18:45:33.127000+01:00,1859
2024-03-22 18:45:48.128000+01:00,1859
2024-03-22 18:46:03.134000+01:00,1859
2024-03-22 18:46:18.129000+01:00,1859
2024-03-22 18:47:25.135000+01:00,1859
2024-03-22 18:48:25.129000+01:00,1859
2024-03-22 18:49:25.142000+01:00,1859
2024-03-22 18:50:25.127000+01:00,1842
2024-03-22 18:51:25.138000+01:00,1842
2024-03-22 18:51:48.006000+01:00,1837
2024-03-22 18:52:03.141000+01:00,1832
2024-03-22 18:52:18.128000+01:00,1832
2024-03-22 18:52:33.134000+01:00,1832
2024-03-22 18:52:48.127000+01:00,1832
2024-03-22 18:53:25.133000+01:00,1831
2024-03-22 18:54:25.141000+01:00,1829
2024-03-22 18:55:25.135000+01:00,1829
2024-03-22 18:56:25.133000+01:00,1829
2024-03-22 18:57:25.131000+01:00,1829
2024-03-22 18:58:25.138000+01:00,1829
2024-03-22 18:59:25.141000+01:00,1829
2024-03-22 19:00:25.142000+01:00,1829
2024-03-22 19:01:25.142000+01:00,1832
2024-03-22 19:02:25.131000+01:00,1834
2024-03-22 19:03:25.140000+01:00,1833
2024-03-22 19:04:25.136000+01:00,1833
2024-03-22 19:05:25.131000+01:00,1833
2024-03-22 19:06:25.141000+01:00,1829
2024-03-22 19:07:25.137000+01:00,1864
2024-03-22 19:08:25.139000+01:00,1854
2024-03-22 19:09:25.134000+01:00,1852
2024-03-22 19:10:25.138000+01:00,1840
2024-03-22 19:11:25.130000+01:00,1839
2024-03-22 19:12:25.136000+01:00,1864
2024-03-22 19:13:25.135000+01:00,1902
2024-03-22 19:14:25.134000+01:00,1902
2024-03-22 19:15:25.142000+01:00,1902
2024-03-22 19:16:25.138000+01:00,1900
2024-03-22 19:17:25.129000+01:00,1951
2024-03-22 19:18:25.137000+01:00,1951
2024-03-22 19:19:25.138000+01:00,1931
2024-03-22 19:20:25.137000+01:00,1861
2024-03-22 19:21:25.139000+01:00,1861
2024-03-22 19:22:25.137000+01:00,1843
2024-03-22 19:23:25.131000+01:00,1843
2024-03-22 19:24:25.141000+01:00,1835
2024-03-22 19:25:25.138000+01:00,1835
2024-03-22 19:26:25.135000+01:00,1835
2024-03-22 19:27:25.132000+01:00,1834
2024-03-22 19:28:25.134000+01:00,1818
2024-03-22 19:29:25.138000+01:00,1848
2024-03-22 19:30:25.133000+01:00,1848
2024-03-22 19:31:25.130000+01:00,1848
2024-03-22 19:32:25.134000+01:00,1843
2024-03-22 19:33:25.135000+01:00,1839
2024-03-22 19:34:25.138000+01:00,1839
2024-03-22 19:35:25.132000+01:00,1839
2024-03-22 19:36:25.130000+01:00,1839
2024-03-22 19:37:25.138000+01:00,1811
2024-03-22 19:38:25.130000+01:00,1811
2024-03-22 19:39:25.132000+01:00,1801
2024-03-22 19:40:25.136000+01:00,1805
2024-03-22 19:41:25.141000+01:00,1791
2024-03-22 19:42:25.129000+01:00,1791
2024-03-22 19:43:25.133000+01:00,1781
2024-03-22 19:44:25.129000+01:00,1751
2024-03-22 19:45:25.141000+01:00,1751
2024-03-22 19:46:25.138000+01:00,1753
2024-03-22 19:47:25.135000+01:00,1752
2024-03-22 19:48:25.137000+01:00,1742
2024-03-22 19:49:25.139000+01:00,1736
2024-03-22 19:50:25.138000+01:00,1735
2024-03-22 19:51:25.131000+01:00,1725
2024-03-22 19:52:25.135000+01:00,1725
2024-03-22 19:53:25.135000+01:00,1725
2024-03-22 19:54:25.139000+01:00,1739
2024-03-22 19:55:25.130000+01:00,1729
2024-03-22 19:56:25.128000+01:00,1709
2024-03-22 19:57:25.138000+01:00,1709
2024-03-22 19:58:25.130000+01:00,1709
2024-03-22 19:59:24.435000+01:00,1697
2024-03-22 19:59:32.773000+01:00,1697
2024-03-22 19:59:47.773000+01:00,1697
2024-03-22 20:00:02.764000+01:00,1697
2024-03-22 20:00:17.766000+01:00,1697
2024-03-22 20:00:32.763000+01:00,1696
2024-03-22 20:00:47.769000+01:00,1696
2024-03-22 20:01:02.773000+01:00,1696
2024-03-22 20:01:17.773000+01:00,1696
2024-03-22 20:01:32.773000+01:00,1696
2024-03-22 20:01:48.136000+01:00,1696
2024-03-22 20:02:03.133000+01:00,1696
2024-03-22 20:02:18.129000+01:00,1724
2024-03-22 20:02:33.131000+01:00,1724
2024-03-22 20:03:25.129000+01:00,1724
2024-03-22 20:04:25.141000+01:00,1723
2024-03-22 20:05:25.142000+01:00,1723
2024-03-22 20:06:25.139000+01:00,1722
2024-03-22 20:07:21.780000+01:00,1712
2024-03-22 20:07:32.773000+01:00,1712
2024-03-22 20:07:47.764000+01:00,1712
2024-03-22 20:08:02.771000+01:00,1712
2024-03-22 20:08:17.763000+01:00,1712
2024-03-22 20:08:32.771000+01:00,1692
2024-03-22 20:08:47.768000+01:00,1692
2024-03-22 20:09:02.774000+01:00,1692
2024-03-22 20:09:17.765000+01:00,1692
2024-03-22 20:09:32.773000+01:00,1592
2024-03-22 20:09:47.765000+01:00,1592
2024-03-22 20:10:03.131000+01:00,1592
2024-03-22 20:10:18.131000+01:00,1592
2024-03-22 20:10:33.136000+01:00,1592
2024-03-22 20:10:48.129000+01:00,1592
2024-03-22 20:11:25.138000+01:00,1592
2024-03-22 20:12:25.131000+01:00,1587
2024-03-22 20:13:25.134000+01:00,1587
2024-03-22 20:14:25.129000+01:00,1586
2024-03-22 20:15:25.135000+01:00,1586
2024-03-22 20:16:25.138000+01:00,1584
2024-03-22 20:16:53.084000+01:00,1584
2024-03-22 20:17:02.771000+01:00,1584
2024-03-22 20:17:18.132000+01:00,1584
2024-03-22 20:17:33.132000+01:00,1584
2024-03-22 20:17:48.137000+01:00,1583
2024-03-22 20:18:03.136000+01:00,1583
2024-03-22 20:18:25.129000+01:00,1583
2024-03-22 20:19:25.140000+01:00,1599
2024-03-22 20:20:25.141000+01:00,1598
2024-03-22 20:21:25.138000+01:00,1598
2024-03-22 20:22:25.135000+01:00,1598
2024-03-22 20:23:25.134000+01:00,1581
2024-03-22 20:24:25.141000+01:00,1581
2024-03-22 20:25:25.132000+01:00,1581
2024-03-22 20:26:25.141000+01:00,1581
2024-03-22 20:27:25.133000+01:00,1581
2024-03-22 20:28:25.133000+01:00,1556
2024-03-22 20:29:25.136000+01:00,1576
2024-03-22 20:29:48.852000+01:00,1574
2024-03-22 20:30:02.768000+01:00,1574
2024-03-22 20:30:18.133000+01:00,1574
2024-03-22 20:30:33.139000+01:00,1574
2024-03-22 20:30:48.134000+01:00,1574
2024-03-22 20:31:03.134000+01:00,1574
2024-03-22 20:31:25.142000+01:00,1570
2024-03-22 20:32:25.135000+01:00,1546
2024-03-22 20:33:25.129000+01:00,1544
2024-03-22 20:34:25.140000+01:00,1544
2024-03-22 20:35:25.139000+01:00,1544
2024-03-22 20:36:25.130000+01:00,1544
2024-03-22 20:37:25.129000+01:00,1544
2024-03-22 20:37:37.198000+01:00,1544
2024-03-22 20:37:47.765000+01:00,1544
2024-03-22 20:38:03.128000+01:00,1544
2024-03-22 20:38:18.132000+01:00,1544
2024-03-22 20:38:33.136000+01:00,1541
2024-03-22 20:38:48.128000+01:00,1541
2024-03-22 20:39:25.131000+01:00,1541
2024-03-22 20:40:25.134000+01:00,1531
2024-03-22 20:41:25.131000+01:00,1693
2024-03-22 20:42:25.130000+01:00,1693
2024-03-22 20:43:25.140000+01:00,1693
2024-03-22 20:44:25.130000+01:00,1693
2024-03-22 20:45:25.141000+01:00,1691
2024-03-22 20:46:25.139000+01:00,1691
2024-03-22 20:47:25.142000+01:00,1692
2024-03-22 20:48:25.139000+01:00,1681
2024-03-22 20:49:25.142000+01:00,1681
2024-03-22 20:49:57.335000+01:00,1671
2024-03-22 20:50:02.772000+01:00,1671
2024-03-22 20:50:17.772000+01:00,1571
2024-03-22 20:50:33.141000+01:00,1571
2024-03-22 20:50:48.140000+01:00,1571
2024-03-22 20:51:03.129000+01:00,1571
2024-03-22 20:51:18.127000+01:00,1571
2024-03-22 20:52:25.131000+01:00,1571
2024-03-22 20:53:25.130000+01:00,1635
2024-03-22 20:54:25.128000+01:00,1632
2024-03-22 20:55:25.136000+01:00,1632
2024-03-22 20:56:25.128000+01:00,1632
2024-03-22 20:57:25.131000+01:00,1632
2024-03-22 20:57:45.401000+01:00,1632
2024-03-22 20:58:02.767000+01:00,1632
2024-03-22 20:58:18.141000+01:00,1632
2024-03-22 20:58:33.135000+01:00,1632
2024-03-22 20:58:48.137000+01:00,1632
2024-03-22 20:59:03.141000+01:00,1671
2024-03-22 20:59:25.131000+01:00,1671
2024-03-22 21:00:25.129000+01:00,1671
2024-03-22 21:01:05.657000+01:00,1671
2024-03-22 21:01:18.140000+01:00,1671
2024-03-22 21:01:33.138000+01:00,1671
2024-03-22 21:01:48.139000+01:00,1651
2024-03-22 21:02:03.127000+01:00,1651
2024-03-22 21:02:25.129000+01:00,1651
2024-03-22 21:03:25.136000+01:00,1651
2024-03-22 21:04:25.128000+01:00,1551
2024-03-22 21:05:25.131000+01:00,1577
2024-03-22 21:06:25.132000+01:00,1577
2024-03-22 21:07:25.129000+01:00,1577
2024-03-22 21:08:25.134000+01:00,1577
2024-03-22 21:09:25.142000+01:00,1583
2024-03-22 21:10:25.141000+01:00,1582
2024-03-22 21:11:16.500000+01:00,1582
2024-03-22 21:11:32.772000+01:00,1581
2024-03-22 21:11:48.137000+01:00,1581
2024-03-22 21:12:02.771000+01:00,1581
2024-03-22 21:12:18.136000+01:00,1581
2024-03-22 21:12:33.140000+01:00,1581
2024-03-22 21:12:47.772000+01:00,1581
2024-03-22 21:13:02.772000+01:00,1581
2024-03-22 21:13:17.764000+01:00,1581
2024-03-22 21:13:32.763000+01:00,1581
2024-03-22 21:13:48.128000+01:00,1579
2024-03-22 21:14:03.130000+01:00,1579
2024-03-22 21:14:18.140000+01:00,1569
2024-03-22 21:14:33.131000+01:00,1574
2024-03-22 21:14:48.133000+01:00,1574
2024-03-22 21:15:03.136000+01:00,1574
2024-03-22 21:15:18.132000+01:00,1574
2024-03-22 21:15:33.133000+01:00,1574
2024-03-22 21:16:25.140000+01:00,1569
2024-03-22 21:17:25.142000+01:00,1569
2024-03-22 21:18:25.138000+01:00,1569
2024-03-22 21:19:25.134000+01:00,1569
2024-03-22 21:20:25.131000+01:00,1572
2024-03-22 21:20:32.766000+01:00,1572
2024-03-22 21:20:48.127000+01:00,1572
2024-03-22 21:21:03.134000+01:00,1572
2024-03-22 21:21:18.131000+01:00,1572
2024-03-22 21:21:33.131000+01:00,1572
2024-03-22 21:22:25.128000+01:00,1552
2024-03-22 21:23:25.140000+01:00,1547
2024-03-22 21:24:25.132000+01:00,1547
2024-03-22 21:25:25.135000+01:00,1547
2024-03-22 21:26:25.137000+01:00,1579
2024-03-22 21:27:25.137000+01:00,1549
2024-03-22 21:28:25.134000+01:00,1549
2024-03-22 21:29:25.141000+01:00,1549
2024-03-22 21:30:25.132000+01:00,1545
2024-03-22 21:31:25.135000+01:00,1545
2024-03-22 21:32:05.068000+01:00,1545
2024-03-22 21:32:17.772000+01:00,1545
2024-03-22 21:32:33.134000+01:00,1425
2024-03-22 21:32:48.132000+01:00,1425
2024-03-22 21:33:03.127000+01:00,1425
2024-03-22 21:33:18.127000+01:00,1425
2024-03-22 21:34:25.133000+01:00,1545
2024-03-22 21:35:25.140000+01:00,1544
2024-03-22 21:36:25.142000+01:00,1543
2024-03-22 21:37:09.182000+01:00,1404
2024-03-22 21:37:18.134000+01:00,1404
2024-03-22 21:37:33.127000+01:00,1408
2024-03-22 21:37:48.136000+01:00,1408
2024-03-22 21:38:03.135000+01:00,1408
2024-03-22 21:38:25.138000+01:00,1408
2024-03-22 21:39:25.131000+01:00,1408
2024-03-22 21:41:25.142000+01:00,1408
2024-03-22 21:42:25.132000+01:00,1408
2024-03-22 21:43:25.132000+01:00,1408
2024-03-22 21:44:25.140000+01:00,1408
2024-03-22 21:45:25.134000+01:00,1408
2024-03-22 21:45:39.530000+01:00,1408
2024-03-22 21:45:48.130000+01:00,1408
2024-03-22 21:46:03.126000+01:00,1408
2024-03-22 21:46:18.139000+01:00,1408
2024-03-22 21:49:25.129000+01:00,1408
2024-03-22 21:50:25.130000+01:00,1408
2024-03-22 21:51:25.140000+01:00,1407
2024-03-22 21:52:25.141000+01:00,1407
2024-03-22 21:53:25.143000+01:00,1407
2024-03-22 21:54:25.135000+01:00,1407
2024-03-22 21:55:25.131000+01:00,1407
2024-03-22 21:56:25.138000+01:00,1407
2024-03-22 21:57:25.137000+01:00,1407
2024-03-22 21:58:25.137000+01:00,1382
2024-03-22 21:59:25.129000+01:00,1362
2024-03-22 22:00:25.135000+01:00,1362
2024-03-22 22:01:25.137000+01:00,1162
2024-03-22 22:01:53.855000+01:00,1162
2024-03-22 22:02:02.765000+01:00,1162
2024-03-22 22:02:18.128000+01:00,1162
2024-03-22 22:02:33.131000+01:00,1162
2024-03-22 22:02:48.133000+01:00,1162
2024-03-22 22:03:03.138000+01:00,1162
2024-03-22 22:03:25.134000+01:00,1162
2024-03-22 22:04:25.133000+01:00,1141
2024-03-22 22:05:25.129000+01:00,1131
2024-03-22 22:06:25.130000+01:00,1121
2024-03-22 22:07:25.132000+01:00,1321
2024-03-22 22:08:25.136000+01:00,1321
2024-03-22 22:08:40.926000+01:00,1321
2024-03-22 22:08:47.771000+01:00,1321
2024-03-22 22:09:03.135000+01:00,1321
2024-03-22 22:09:18.129000+01:00,1321
2024-03-22 22:09:33.135000+01:00,1321
2024-03-22 22:09:48.138000+01:00,1321
2024-03-22 22:10:25.128000+01:00,1315
2024-03-22 22:11:25.133000+01:00,1315
2024-03-22 22:12:25.136000+01:00,1319
2024-03-22 22:13:25.132000+01:00,1319
2024-03-22 22:14:25.131000+01:00,1319
2024-03-22 22:15:25.130000+01:00,1319
2024-03-22 22:16:25.130000+01:00,1319
2024-03-22 22:16:32.771000+01:00,1319
2024-03-22 22:16:48.132000+01:00,1319
2024-03-22 22:17:03.128000+01:00,1319
2024-03-22 22:17:18.139000+01:00,1319
2024-03-22 22:17:33.129000+01:00,1316
2024-03-22 22:18:25.129000+01:00,1302
2024-03-22 22:19:25.142000+01:00,1273
2024-03-22 22:20:25.135000+01:00,1268
2024-03-22 22:21:25.133000+01:00,1268
2024-03-22 22:22:25.140000+01:00,1258
2024-03-22 22:23:25.138000+01:00,1258
2024-03-22 22:23:52.099000+01:00,1258
2024-03-22 22:24:02.770000+01:00,1258
2024-03-22 22:24:18.130000+01:00,1208
2024-03-22 22:24:33.137000+01:00,1008
2024-03-22 22:24:48.138000+01:00,1008
2024-03-22 22:25:03.136000+01:00,1008
2024-03-22 22:25:25.136000+01:00,1008
2024-03-22 22:26:25.130000+01:00,1003
2024-03-22 22:26:57.412000+01:00,1022
2024-03-22 22:27:02.772000+01:00,1022
2024-03-22 22:27:17.764000+01:00,1022
2024-03-22 22:27:33.140000+01:00,1022
2024-03-22 22:27:48.130000+01:00,1022
2024-03-22 22:28:03.138000+01:00,1022
2024-03-22 22:28:18.126000+01:00,1022
2024-03-22 22:29:25.130000+01:00,1022
2024-03-22 22:30:25.144000+01:00,1022
2024-03-22 22:31:25.141000+01:00,922
2024-03-22 22:32:25.140000+01:00,922
2024-03-22 22:32:36.830000+01:00,922
2024-03-22 22:32:47.766000+01:00,922
2024-03-22 22:33:03.136000+01:00,922
2024-03-22 22:33:18.140000+01:00,922
2024-03-22 22:33:33.130000+01:00,922
2024-03-22 22:33:48.131000+01:00,922
2024-03-22 22:34:16.681000+01:00,919
2024-03-22 22:34:17.766000+01:00,919
2024-03-22 22:34:33.139000+01:00,919
2024-03-22 22:34:48.131000+01:00,919
2024-03-22 22:35:03.141000+01:00,919
2024-03-22 22:35:18.133000+01:00,919
2024-03-22 22:36:25.131000+01:00,918
2024-03-22 22:37:25.136000+01:00,1057
2024-03-22 22:38:25.133000+01:00,1057
2024-03-22 22:39:25.142000+01:00,1057
2024-03-22 22:40:25.137000+01:00,1057
2024-03-22 22:41:25.134000+01:00,1057
2024-03-22 22:42:09.536000+01:00,1053
2024-03-22 22:42:17.764000+01:00,1053
2024-03-22 22:42:33.135000+01:00,1053
2024-03-22 22:42:48.140000+01:00,1053
2024-03-22 22:43:03.138000+01:00,1053
2024-03-22 22:43:18.141000+01:00,1053
2024-03-22 22:44:25.129000+01:00,1053
2024-03-22 22:45:25.139000+01:00,1053
2024-03-22 22:45:52.789000+01:00,1053
2024-03-22 22:46:03.136000+01:00,1051
2024-03-22 22:46:18.139000+01:00,1051
2024-03-22 22:46:33.138000+01:00,1051
2024-03-22 22:46:48.138000+01:00,1051
2024-03-22 22:47:25.132000+01:00,1047
2024-03-22 22:48:25.133000+01:00,1047
2024-03-22 22:49:25.140000+01:00,1047
2024-03-22 22:50:25.136000+01:00,1022
2024-03-22 22:51:25.141000+01:00,1022
2024-03-22 22:52:25.135000+01:00,1020
2024-03-22 22:53:25.140000+01:00,940
2024-03-22 22:54:25.134000+01:00,925
2024-03-22 22:55:25.132000+01:00,925
2024-03-22 22:56:25.134000+01:00,920
2024-03-22 22:57:25.137000+01:00,920
2024-03-22 22:58:16.374000+01:00,918
2024-03-22 22:58:17.770000+01:00,918
2024-03-22 22:58:33.133000+01:00,918
2024-03-22 22:58:48.134000+01:00,918
2024-03-22 22:59:03.138000+01:00,918
2024-03-22 22:59:18.136000+01:00,918
2024-03-22 23:00:25.131000+01:00,918
2024-03-22 23:01:25.132000+01:00,918
2024-03-22 23:02:25.132000+01:00,918
2024-03-22 23:03:25.143000+01:00,918
2024-03-22 23:04:25.140000+01:00,896
2024-03-22 23:05:25.128000+01:00,896
2024-03-22 23:06:25.140000+01:00,891
2024-03-22 23:07:25.134000+01:00,891
2024-03-22 23:08:25.132000+01:00,881
2024-03-22 23:09:25.132000+01:00,874
2024-03-22 23:10:25.128000+01:00,874
2024-03-22 23:11:25.135000+01:00,874
2024-03-22 23:12:25.138000+01:00,872
2024-03-22 23:13:25.132000+01:00,872
2024-03-22 23:13:32.764000+01:00,872
2024-03-22 23:13:48.141000+01:00,872
2024-03-22 23:14:03.132000+01:00,872
2024-03-22 23:14:18.137000+01:00,872
2024-03-22 23:14:33.132000+01:00,872
2024-03-22 23:15:25.142000+01:00,872
2024-03-22 23:16:25.135000+01:00,871
2024-03-22 23:17:25.132000+01:00,871
2024-03-22 23:18:25.133000+01:00,868
2024-03-22 23:19:25.133000+01:00,858
2024-03-22 23:20:00.466000+01:00,858
2024-03-22 23:20:02.769000+01:00,858
2024-03-22 23:20:18.133000+01:00,858
2024-03-22 23:20:33.139000+01:00,858
2024-03-22 23:20:48.135000+01:00,858
2024-03-22 23:21:03.131000+01:00,858
2024-03-22 23:21:25.135000+01:00,858
2024-03-22 23:22:25.142000+01:00,858
2024-03-22 23:23:25.139000+01:00,863
2024-03-22 23:24:25.141000+01:00,863
2024-03-22 23:25:25.138000+01:00,859
2024-03-22 23:26:25.139000+01:00,849
2024-03-22 23:27:25.128000+01:00,849
2024-03-22 23:28:25.138000+01:00,849
2024-03-22 23:29:25.142000+01:00,849
2024-03-22 23:30:25.142000+01:00,849
2024-03-22 23:30:57.995000+01:00,848
2024-03-22 23:31:03.135000+01:00,848
2024-03-22 23:31:18.140000+01:00,848
2024-03-22 23:31:33.131000+01:00,848
2024-03-22 23:31:48.133000+01:00,848
2024-03-22 23:32:25.132000+01:00,848
2024-03-22 23:33:25.131000+01:00,841
2024-03-22 23:34:25.135000+01:00,861
2024-03-22 23:35:25.134000+01:00,846
2024-03-22 23:36:25.131000+01:00,840
2024-03-22 23:37:25.134000+01:00,840
2024-03-22 23:38:25.129000+01:00,832
2024-03-22 23:39:25.137000+01:00,820
2024-03-22 23:40:25.134000+01:00,620
2024-03-22 23:41:25.133000+01:00,615
2024-03-22 23:42:25.143000+01:00,613
2024-03-22 23:42:37.679000+01:00,603
2024-03-22 23:42:48.140000+01:00,593
2024-03-22 23:43:03.140000+01:00,593
2024-03-22 23:43:18.140000+01:00,593
